transaction_status,dollarsobligated,maj_fund_agency_cat,contractingofficeid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,descriptionofcontractrequirement,vendorname,vendoralternatename,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,congressionaldistrict,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,statecode,placeofperformancecity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,productorservicecode,fiscal_year,extentcompeted,reasonnotcompeted,numberofoffersreceived,solicitationprocedures,typeofsetaside,localareasetaside,numberofemployees,annualrevenue,issbacertifiedsmalldisadvantagedbusiness,educationalinstitutionflag,womenownedflag,veteranownedflag,minorityownedbusinessflag,tribalgovernmentflag,ishispanicservicinginstitution,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,last_modified_date
Active,216.65,9700: DEPT OF DEFENSE,W911RX: W6QM MICC-FT RILEY,W55RN3: W0VM USAG PUBLIC WORKS    PB00,,10/9/2014,10/10/2014,10/16/2014,10/16/2014,,IGF::OT::IGF  DAILY PORTABLE LATRINE - HAND WASH SRV,"MAJOR CONTRACTING SERVICES, INC.",MCS PORTABLE REST ROOM SVCS,1309 E CHEYENNE RD,,,COLORADO SPRINGS,CO,809052831,UNITED STATES,CO,5,807931753,807931753,7193910176,7193913764,01/10/2002,07/29/2015,MAJOR CONTRACTING SERVICES  INC.,KS: KANSAS,FORT RILEY,KS: KANSAS,USA: UNITED STATES,664420001,KS01,KS01,S299: HOUSEKEEPING- OTHER,2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,4,SB: SEALED BID,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,35,3500000,N,N,N,Y,N,N,N,N,N,N,N,N: No,Y,N,N,10/9/2014
Active,0,"2000: TREASURY, DEPARTMENT OF THE",RS901: DEPT OF TREAS/INTERNAL REVENUE SERVICE,RS901: DEPT OF TREAS/INTERNAL REVENUE SERVICE,,12/4/2014,12/3/2014,2/28/2015,2/28/2015,,IGF::OT::IGF EXTEND THE PERFORMANCE COMPLETION DATE,"E2 OPTICS, LLC",,369 INVERNESS PKWY STE 375,,,ENGLEWOOD,CO,801126083,UNITED STATES,CO,4,20355235,20355235,7209757531,3033883495,08/02/2010,05/28/2015,E2 OPTICS  LLC,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802021160,CO01,CO01,"N060: INSTALLATION OF EQUIPMENT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES",2015,G: NOT COMPETED UNDER SAP,OTH: AUTHORIZED BY STATUTE,1,SP1: SIMPLIFIED ACQUISITION,8AN: 8(A) SOLE SOURCE ,N,60,8230000,Y,N,Y,N,N,N,N,Y,Y,N,N,X: Not Applicable,Y,X,N,12/4/2014
Active,0,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",00004: NBC ACQUISITION SERVICES DIRECTORATE,00100: DEPT OF HHS,,12/1/2014,9/17/2014,8/5/2015,8/5/2015,,HHS ENTERPRISE SECURITY PROGRAM SUPPORT IGF::CT::IGF,"MERLIN INTERNATIONAL, INC.",MERLIN TECHNICAL SOLUTIONS,4 B INVERNESS CT E STE 100,,,ENGLEWOOD,CO,801125324,UNITED STATES,CO,6,73521101,73521101,3033392034,3034961424,04/02/2002,07/23/2013,MERLIN INTERNATIONAL  INC.,DC: DISTRICT OF COLUMBIA,WASHINGTON,DC: DISTRICT OF COLUMBIA,USA: UNITED STATES,202010004,DC00,DC00,R408: SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,2015,A: FULL AND OPEN COMPETITION,,15,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,155,159000000,N,N,N,Y,Y,N,N,N,N,N,N,X: Not Applicable,N,X,N,12/4/2014
Active,-4525,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00259: 259-NETWORK CONTRACT OFFICE 19,00554: 554-DENVER,,10/15/2014,10/15/2014,12/9/2014,12/9/2014,,IGF::OT::IGF PAMNS CORRECTIONS,FAITH ENTERPRISES INCORPORATED,,129 S CORONA ST,,,COLORADO SPRINGS,CO,809033607,UNITED STATES,CO,5,195941380,195941380,7195788281,7195788290,01/16/2002,06/02/2015,FAITH ENTERPRISES  INCORPORATED,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802203808,CO01,CO01,Y1DZ: CONSTRUCTION OF OTHER HOSPITAL BUILDINGS,2015,B: NOT AVAILABLE FOR COMPETITION,OTH: AUTHORIZED BY STATUTE,1,SSS: ONLY ONE SOURCE,SDVOSBS: SDVOSB SOLE SOURCE,N,65,11500000,N,N,N,Y,N,N,N,N,N,N,N,N: No,N,Y,N,10/16/2014
Active,1420.65,"8900: ENERGY, DEPARTMENT OF",00067: WESTERN-ROCKY MOUNTAIN REGION,00067: WESTERN-ROCKY MOUNTAIN REGION,,12/8/2014,12/3/2014,3/31/2019,3/31/2019,,IGF::OT::IGF INSTALLATION OF UNDERGROUND CONDUIT (I-25_I-80 BURIED FIBER) MODIFICATION FOR ADDITIONAL WORK WITHIN SCOPE.,"JE HURLEY CONSTRUCTION, INC.",,4602 NORTHPARK DR,,,COLORADO SPRINGS,CO,809183814,UNITED STATES,CO,5,192736028,192736028,7192658668,7192655413,03/29/2005,01/09/2015,JE HURLEY CONSTRUCTION  INC.,WY: WYOMING,CHEYENNE,WY: WYOMING,USA: UNITED STATES,820011505,WY00,WY00,Z2QA: REPAIR OR ALTERATION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8A: 8A COMPETED,Y,14,14300000,Y,N,N,Y,N,N,N,N,N,N,N,X: Not Applicable,X,Y,N,12/8/2014
Active,3656.15,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00244: 244-NETWORK CONTRACT OFFICE 4,00646: 646-PITTSBURG,,11/25/2014,11/25/2014,11/25/2014,11/25/2014,,SURGICAL HARDWARE,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,3036666333,3036668518,04/09/2002,04/22/2011,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800268867,CO02,CO02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,15,65000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,12/1/2014
Active,0,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF","00319: NIH, NCATS, BETHESDA, MD","00319: NIH, NCATS, BETHESDA, MD",,1/7/2015,1/7/2015,2/7/2015,2/7/2015,,EPILOG CORPORATION:1251495 - FILTER SYSTEM - FUSION LASER SYSTEM FOR SAM MICHAEL,EPILOG CORPORATION,EPILOG LASER,16371 TABLE MOUNTAIN PKWY,,,GOLDEN,CO,804031826,UNITED STATES,CO,7,785687344,785687344,,,04/22/2002,05/17/2007,EPILOG CORPORATION,CO: COLORADO,GOLDEN,CO: COLORADO,USA: UNITED STATES,804031826,CO07,CO07,6640: LABORATORY EQUIPMENT AND SUPPLIES,2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,60,24006500,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,1/7/2015
Active,0,"2000: TREASURY, DEPARTMENT OF THE",MIN005: DENVER,MIN005: DENVER,,1/7/2015,1/7/2015,4/21/2015,4/21/2015,,IGF::OT::IGF STORM DRAIN SERVICE,"DENVER, CITY & COUNTY OF",WASTE WATER MANAGEMENT DIVISION,2000 W 3RD AVE,,,DENVER,CO,802231027,UNITED STATES,CO,1,927742627,73132409,3034463491,3034463417,07/06/2004,03/18/2015,CITY & COUNTY OF DENVER,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802042693,CO01,CO01,S114: UTILITIES- WATER,2015,B: NOT AVAILABLE FOR COMPETITION,UT: UTILITIES FAR 41.2,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,0,0,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,1/7/2015
Active,14500,"1300: COMMERCE, DEPARTMENT OF",WE133R: WESTERN FIELD DELEGATES OAR,NA: NATIONAL OCEANIC AND ATMOPHERIC ADMINISATION (NOAA),,12/1/2014,12/1/2014,5/1/2015,5/1/2015,,IGF::CT::IGF,"BOULDER, CITY OF (INC)",CITY ADMINISTRATION,1777 BROADWAY,,,BOULDER,CO,803026220,UNITED STATES,CO,2,75759969,75759969,3034411812,3034414381,09/21/2004,01/29/2015,CITY OF BOULDER,CO: COLORADO,BOULDER,CO: COLORADO,USA: UNITED STATES,803026220,CO02,CO02,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,1500,242000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,12/1/2014
Active,302.74,9700: DEPT OF DEFENSE,SPM300: DLA TROOP SUPPORT,SPM300: DLA TROOP SUPPORT,,10/8/2014,10/8/2014,10/8/2014,10/8/2014,,"4528581083!WATERMELON, SDLS, FRESH,","FRESHPACK PRODUCE, INC.",,3825 LAFAYETTE ST UNIT A,,,DENVER,CO,802053317,UNITED STATES,CO,1,7296820,7296820,3034126232,3034126232,03/11/2003,04/18/2012,FRESHPACK PRODUCE  INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802161846,CO01,CO01,8915: FRUITS AND VEGETABLES,2015,A: FULL AND OPEN COMPETITION,,2,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,90,30000000,N,N,N,N,N,N,N,N,N,N,N,N: No,X,X,N,10/9/2014
Active,174.92,9700: DEPT OF DEFENSE,SPM300: DLA TROOP SUPPORT,SPM300: DLA TROOP SUPPORT,,10/8/2014,10/8/2014,10/10/2014,10/10/2014,,"4528580147!MILK, LOW FAT, CHL,",SINTON DAIRY FOODS COMPANY L.L.C.,,3801 SINTON RD,,,COLORADO SPRINGS,CO,809075036,UNITED STATES,CO,5,160899324,160899324,7196677416,7196334376,02/25/2002,10/07/2014,SINTON DAIRY FOODS COMPANY L.L.C.,CO: COLORADO,COLORADO SPRINGS,CO: COLORADO,USA: UNITED STATES,809075036,CO05,CO05,8910: DAIRY FOODS AND EGGS,2015,A: FULL AND OPEN COMPETITION,,1,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,116,60000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,10/9/2014
Active,53.57,9700: DEPT OF DEFENSE,SPM300: DLA TROOP SUPPORT,SPM300: DLA TROOP SUPPORT,,10/8/2014,10/8/2014,10/10/2014,10/10/2014,,"4528579372!CANTALOUPE, FRESH,","FRESHPACK PRODUCE, INC.",,3825 LAFAYETTE ST UNIT A,,,DENVER,CO,802053317,UNITED STATES,CO,1,7296820,7296820,3034126232,3034126232,03/11/2003,04/18/2012,FRESHPACK PRODUCE  INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802161846,CO01,CO01,8915: FRUITS AND VEGETABLES,2015,A: FULL AND OPEN COMPETITION,,2,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,90,30000000,N,N,N,N,N,N,N,N,N,N,N,N: No,X,X,N,10/9/2014
Active,5527,9700: DEPT OF DEFENSE,N00104: NAVSUP WEAPON SYSTEMS SUPPORT MECH,N00104: NAVSUP WEAPON SYSTEMS SUPPORT MECH,,10/8/2014,10/8/2014,11/7/2014,11/7/2014,,"TEST SET,RADIO FREQ","AGILENT TECHNOLOGIES, INC.",,9780 S MERIDIAN BLVD,,,ENGLEWOOD,CO,801125910,UNITED STATES,CO,4,58215778,84963177,8008294444,8008294433,03/07/2002,10/19/2012,AGILENT TECHNOLOGIES  INC.,CO: COLORADO,ENGLEWOOD,CO: COLORADO,USA: UNITED STATES,801125910,CO04,CO04,6625: ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,2015,A: FULL AND OPEN COMPETITION,,2,TS: TWO STEP,NONE: NO SET ASIDE USED.,N,19000,5200000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,10/14/2014
Active,5527,9700: DEPT OF DEFENSE,N00104: NAVSUP WEAPON SYSTEMS SUPPORT MECH,N00104: NAVSUP WEAPON SYSTEMS SUPPORT MECH,,10/8/2014,10/8/2014,11/7/2014,11/7/2014,,"TEST SET,RADIO FREQ","AGILENT TECHNOLOGIES, INC.",,9780 S MERIDIAN BLVD,,,ENGLEWOOD,CO,801125910,UNITED STATES,CO,4,58215778,84963177,8008294444,8008294433,03/07/2002,10/19/2012,AGILENT TECHNOLOGIES  INC.,CO: COLORADO,ENGLEWOOD,CO: COLORADO,USA: UNITED STATES,801125910,CO04,CO04,6625: ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,2015,A: FULL AND OPEN COMPETITION,,2,TS: TWO STEP,NONE: NO SET ASIDE USED.,N,19000,5200000000,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,10/14/2014
Active,15660,"8900: ENERGY, DEPARTMENT OF",00069: WESTERN-UPPER GREAT PLAINS REGION,00069: WESTERN-UPPER GREAT PLAINS REGION,,12/29/2014,12/29/2014,4/16/2015,4/16/2015,,PURCHASE SUMMIT SUBSTATION 41.8 KV EXTEND RANGE CURRENT TRANSFORMERS,"BENNETT-ALVARADO, INC.",CONSTRUCTION MGMT,6885 JAY STREET,,,ARVADA,CO,800034146,UNITED STATES,CO,7,3031601,3031601,3038861654,3032023646,02/12/2002,12/06/2013,BENNETT-ALVARADO  INC.,CO: COLORADO,ARVADA,CO: COLORADO,USA: UNITED STATES,800034146,CO07,CO07,6150: MISCELLANEOUS ELECTRIC POWER AND DISTRIBUTION EQUIPMENT,2015,F: COMPETED UNDER SAP,,3,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,1,3500000,N,N,Y,N,N,N,N,Y,Y,N,N,X: Not Applicable,X,X,N,12/29/2014
Active,-2599.02,"7000: HOMELAND SECURITY, DEPARTMENT OF",00085: SFLC PROCUREMENT BRANCH 2,00085: SFLC PROCUREMENT BRANCH 2,,12/23/2014,12/23/2014,11/12/2014,11/12/2014,,IGF::CT::IGF CGC BERTHOLF CASREP 14052,"WOODWARD, INC.",INDUSTRIAL PRODUCTS GROUP,1000 E DRAKE RD,,,FORT COLLINS,CO,805251800,UNITED STATES,CO,2,7070055,5069380,9704983493,9704983493,06/20/2001,10/21/2015,WOODWARD GOVERNOR COMPANY,CA: CALIFORNIA,ALAMEDA,CA: CALIFORNIA,USA: UNITED STATES,945011160,CA13,CA13,L099: TECHNICAL REPRESENTATIVE- MISCELLANEOUS,2015,F: COMPETED UNDER SAP,,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,1500,350,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,12/29/2014
Active,22529.54,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00257P: PROSTHETICS NCO 17,00671P: 671P-SAN ANTONIO PROSTHETICS,,12/19/2014,12/19/2014,1/18/2015,1/18/2015,,"671-QT5005, 671-QT5006, PENILE IMPLANTS",BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,8003661812,8007679327,04/09/2002,09/17/2015,BUFFALO SUPPLY INC,TX: TEXAS,SAN ANTONIO,TX: TEXAS,USA: UNITED STATES,782294404,TX21,TX21,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,G: NOT COMPETED UNDER SAP,SP2: SAP NON-COMPETITION,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,20,31200167,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,12/31/2014
Active,23865.31,4700: GENERAL SERVICES ADMINISTRATION,JA000: GSA/PBS/DENVER FEDERAL CENTER SERVICE DIVISION,JA000: GSA/PBS/DENVER FEDERAL CENTER SERVICE DIVISION,,12/19/2014,12/19/2014,1/18/2015,1/18/2015,,"IGF::OT::IGF DFC STORM REPAIRS, DENVER FEDERAL CENTER, LAKEWOOD, COLORADO","ROCKY MOUNTAIN EXCAVATING, INC.",,651 TOPEKA WAY,,,CASTLE ROCK,CO,801093124,UNITED STATES,CO,4,52737835,52737835,3038410292,3038418664,01/27/2004,03/05/2013,ROCKY MOUNTAIN EXCAVATING  INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802250547,CO07,CO07,Z2LB: REPAIR OR ALTERATION OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS,2015,B: NOT AVAILABLE FOR COMPETITION,OTH: AUTHORIZED BY STATUTE,1,SSS: ONLY ONE SOURCE,8AN: 8(A) SOLE SOURCE ,N,70,12000000,Y,N,N,Y,Y,N,N,N,N,N,N,X: Not Applicable,X,Y,N,1/6/2015
Active,0,"2000: TREASURY, DEPARTMENT OF THE",MIN005: DENVER,MIN005: DENVER,,1/6/2015,1/6/2015,9/30/2015,9/30/2015,,IGF::CT::IGF AUDIOLOGIST SERVICES,"WSI HOLDING COMPANY, INC.",,8301 E PRENTICE AVE STE 207,,,GREENWOOD VILLAGE,CO,801112905,UNITED STATES,CO,6,24523280,793983347,3033228300,3033220233,02/18/2009,07/24/2015,WSI HEALTHCARE PERSONNEL  INC.,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802042693,CO01,CO01,Q999: MEDICAL- OTHER,2015,A: FULL AND OPEN COMPETITION,,2,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,26,7717383,N,N,Y,N,N,N,N,Y,N,N,N,X: Not Applicable,X,X,N,1/6/2015
Active,-361869.14,4700: GENERAL SERVICES ADMINISTRATION,"JE000: GSA/PBS/ FACILITIES MGMT, ACQUISITION MGNT & REAL ESTATE ACQUISITION","JE000: GSA/PBS/ FACILITIES MGMT, ACQUISITION MGNT & REAL ESTATE ACQUIS",,1/6/2015,1/6/2015,1/6/2015,1/6/2015,,IGF::OT::IGF DE-OBLIGATION MODIFICATIN FOR CLOSE-OUT,"ARCANUM GROUP, INC., THE",,4600 S SYRACUSE ST FL 9,,,DENVER,CO,802372750,UNITED STATES,CO,1,52733297,52733297,3037311547,3035583801,02/24/2006,09/20/2012,ARCANUM GROUP  INC.  THE,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802250546,CO07,CO07,R497: SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,27,NP: NEGOTIATED PROPOSAL/QUOTE,SDVOSBC: SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,N,25,2000000,N,N,N,Y,N,N,N,N,N,N,N,X: Not Applicable,Y,X,N,1/6/2015
Active,87300,"6900: TRANSPORTATION, DEPARTMENT OF",00011: DEPT OF TRANS/FEDERAL AVIATION ADMIN,00011: DEPT OF TRANS/FEDERAL AVIATION ADMIN,,12/9/2014,12/9/2014,2/1/2015,2/1/2015,,PROVIDE FUNDS FOR THE LAS VEGAS (LAS) MALSF SHELTER.,JOAQUIN MFG. CORP.,JQMC CONTRACTORS,6900 ELM DRIVE,,,COMMERCE CITY,CO,800221844,UNITED STATES,CO,7,98409873,98409873,3032867060,3032867067,07/25/2001,03/12/2015,JOAQUIN MFG. CORP.,NV: NEVADA,LAS VEGAS,NV: NEVADA,USA: UNITED STATES,891010204,NV01,NV01,5410: PREFABRICATED AND PORTABLE BUILDINGS,2015,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SO,,3,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,N,50,7000000,Y,N,N,N,Y,N,N,N,N,N,N,N: No,N,N,N,12/10/2014
Active,2208.65,"1400: INTERIOR, DEPARTMENT OF THE",00081: DENVER-OPERATIONS OFFICE,00081: DENVER-OPERATIONS OFFICE,,12/11/2014,12/11/2014,1/11/2015,1/11/2015,,IGF::OT::IGF  B-56 RM 1012 TV MONITOR - INSTALLATION,"MEDVOLT, LLC",,5045 LIST DRIVE #243,,,COLORADO SPRINGS,CO,809193321,UNITED STATES,CO,5,962687229,962687229,7195968114,7195965969,06/14/2010,10/30/2015,MEDVOLT,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802250007,CO07,CO07,Z2AA: REPAIR OR ALTERATION OF OFFICE BUILDINGS,2015,G: NOT COMPETED UNDER SAP,OTH: AUTHORIZED BY STATUTE,1,SP1: SIMPLIFIED ACQUISITION,8AN: 8(A) SOLE SOURCE ,N,5,1020083,Y,N,N,N,Y,N,N,N,N,N,N,N: No,N,Y,N,12/11/2014
Active,0,"6900: TRANSPORTATION, DEPARTMENT OF",00053: DEPT OF TRANS/FEDERAL RAILROAD ADMIN,00053: DEPT OF TRANS/FEDERAL RAILROAD ADMIN,,12/18/2014,12/18/2014,6/30/2015,6/30/2015,,IGF::OT::IGF ENHANCED FREIGHT CAR BRAKING ALGORITHM DEVELOPMENT,"TRANSPORTATION TECHNOLOGY CENTER, INC.",T T C I,55500 DOT RD,,,PUEBLO,CO,810014812,UNITED STATES,CO,3,969546407,74817982,7195840534,7195851841,07/10/2001,10/03/2012,ASSOCIATION OF AMERICAN RAILROADS,CO: COLORADO,PUEBLO,CO: COLORADO,USA: UNITED STATES,810010130,CO03,CO03,C1HA: ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACS,2015,A: FULL AND OPEN COMPETITION,,1,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,N,452,135087120,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,12/18/2014
Active,6060,"1400: INTERIOR, DEPARTMENT OF THE",0006C: EASTERN COLORADO AREA OFFICE,0006C: EASTERN COLORADO AREA OFFICE,,12/18/2014,12/18/2014,1/30/2015,1/30/2015,,V-PLOW SNOWPLOW AND INSTALLATION,FRONTIER TRUCK EQUIPMENT AND PARTS CO.,,7167 E 53RD PL,,,COMMERCE CITY,CO,800224828,UNITED STATES,CO,7,76472554,5034947,3032894311,3032867188,08/22/2003,12/08/2015,ADRIAN STEEL COMPANY,CO: COLORADO,LOVELAND,CO: COLORADO,USA: UNITED STATES,805389711,CO02,CO02,3830: TRUCK AND TRACTOR ATTACHMENTS,2015,F: COMPETED UNDER SAP,,3,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,Y,300,100000000,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,Y,X,N,12/18/2014
Active,4945,"2000: TREASURY, DEPARTMENT OF THE",MIN007: ARC,MIN001: HEADQUARTERS,,11/25/2014,11/25/2014,12/31/2014,12/31/2014,,IGF::OT::IGF - CONDUIT AND CAT 6 CABLING AND INSTALLATION (DENVER),"EMPIRE ELECTRIC, INC. OF BROOMFIELD",,10575 W 120TH AVE,,,BROOMFIELD,CO,800213404,UNITED STATES,CO,2,42163402,42163402,3034691781,3034695164,06/30/2010,01/02/2015,EMPIRE ELECTRIC INC OF BROOMFIELD,CO: COLORADO,DENVER,CO: COLORADO,USA: UNITED STATES,802042605,CO01,CO01,"N040: INSTALLATION OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS",2015,G: NOT COMPETED UNDER SAP,SP2: SAP NON-COMPETITION,1,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,25,4338926,N,N,Y,N,N,N,N,Y,N,N,N,X: Not Applicable,Y,Y,N,12/2/2014
Active,161105.84,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00255: 255-NETWORK CONTRACT OFFICE 15,00255: 255-NETWORK CONTRACT OFFICE 15,,12/15/2014,12/15/2014,1/12/2015,1/12/2015,,HARMONY IG (R) 3600 INTEGRATION SYSTEM,BUFFALO SUPPLY INC,,1650 COAL CREEK DR STE A,,,LAFAYETTE,CO,800268867,UNITED STATES,CO,2,109070714,109070714,3036666333,3036668518,04/09/2002,04/22/2011,BUFFALO SUPPLY INC,CO: COLORADO,LAFAYETTE,CO: COLORADO,USA: UNITED STATES,800268867,CO02,CO02,"6515: MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,15,65000000,N,N,Y,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,12/17/2014
Active,32240,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",00245: DEPT OF HHS/INDIAN HEALTH SERVICE,00245: DEPT OF HHS/INDIAN HEALTH SERVICE,,12/17/2014,12/17/2014,12/31/2015,12/31/2015,,IGF::CT::IGF 15 NAV NNMC CLN RAD 1ST QRTR  -NPSC - MELANIE CRUISE PERIOD OF PERFORMANCE 01 01 2015 TO MARCH 31  2015,LA PLATA MAMMOGRAPHY LLC,,9032 COUNTY RD 240,,,DURANGO,CO,813018442,UNITED STATES,CO,3,170119502,170119502,9707598334,5053686403,11/12/2004,07/14/2015,LA PLATA MAMMOGRAPHY LLC,NM: NEW MEXICO,SHIPROCK,NM: NEW MEXICO,USA: UNITED STATES,874200160,NM03,NM03,Q201: MEDICAL- GENERAL HEALTH CARE,2015,C: NOT COMPETED,ONE: ONLY ONE SOURCE - OTHER ,1,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,N,1,1,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X,X,N,12/17/2014
Active,35000,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,GSFC0: GODDARD SPACE FLIGHT CENTER,GSFC0: GODDARD SPACE FLIGHT CENTER,,11/5/2014,11/5/2014,11/7/2015,11/7/2015,,IGF::OT::IGF OTHER FUNCTIONS.  WITS 3 TELECOMMUNICATIONS SERVICE CONTRACT. WALLOPS FLIGHT FACILITY LOCAL PHONE SERVICE,"LEVEL 3 COMMUNICATIONS, LLC",,1025 ELDORADO BLVD,,,BROOMFIELD,CO,800218254,UNITED STATES,CO,2,73090917,6970263,7032348920,7032348850,08/22/2002,06/11/2010,LEVEL 3 COMMUNICATIONS  INC.,VA: VIRGINIA,WALLOPS ISLAND,VA: VIRGINIA,USA: UNITED STATES,233370001,VA02,VA02,S119: UTILITIES- OTHER,2015,A: FULL AND OPEN COMPETITION,,1,MAFO: SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE: NO SET ASIDE USED.,N,6100,4300000256,N,N,N,N,N,N,N,N,N,N,N,N: No,N,N,N,12/17/2014
